Country,Date,Population,Cumm_Confirmed,Daily_New_Confirmed,Cumm_Deaths,Daily_New_Deaths,Cumm_Recovered,Daily_New_Recovered
Brazil,5/29/20,212559409,465166,26928,27878,1124,189476,11872
Brazil,5/30/20,212559409,498440,33274,28834,956,200892,11416
Brazil,5/31/20,212559409,514849,16409,29314,480,206555,5663
Brazil,6/1/20,212559409,526447,11598,29937,623,211080,4525
Brazil,6/2/20,212559409,555383,28936,31199,1262,223638,12558
Brazil,6/3/20,212559409,584016,28633,32548,1349,238617,14979
Brazil,6/4/20,212559409,614941,30925,34021,1473,254963,16346
Brazil,6/5/20,212559409,645771,30830,35026,1005,266940,11977
Brazil,6/6/20,212559409,672846,27075,35930,904,277149,10209
Brazil,6/7/20,212559409,691758,18912,36455,525,283952,6803
Brazil,6/8/20,212559409,707412,15654,37134,679,378257,94305
Brazil,6/9/20,212559409,739503,32091,38406,1272,396737,18480
Brazil,6/10/20,212559409,772416,32913,39680,1274,413916,17179
Brazil,6/11/20,212559409,802828,30412,40919,1239,429965,16049
Brazil,6/12/20,212559409,828810,25982,41828,909,445123,15158
Brazil,6/13/20,212559409,850514,21704,42720,892,459436,14313
